Success,SendDatetime,ReceivedDatetime,Count,ResponseTime,StatusCode,UserProfile,UserPreference,Organization,Team,Plan,PlanCommand,PlanQuery,Storage,Auth,Websocket,WebGateway,Job
true,2025-01-26T16:32:28.300538184+09:00,2025-01-26T16:32:28.48059264+09:00,389,180,200,42263865.03005183,24380450.049101733,7500669.418224976,16615724.514178071,<nil>,60298220.549928695,16213.30581332802,33903169.52933438,10767883.6417196,<nil>,37338129.99645458,144299998.12176833
true,2025-01-26T16:32:33.300082054+09:00,2025-01-26T16:32:33.480466614+09:00,390,180,200,25326936.21836537,16812877.933661073,10040389.483106708,25351951.562122993,<nil>,80044818.057701,14901.046748806331,24796971.627612393,10767883.6417196,<nil>,21476057.984708134,144299998.12176833
true,2025-01-26T16:32:38.300947464+09:00,2025-01-26T16:32:38.480658851+09:00,391,179,200,29899052.503929507,16865237.237499774,8758256.26680656,29483674.70752977,<nil>,75250405.95821618,10899070.780630818,22915705.522674624,8468832.898928467,<nil>,26567676.34030697,138015384.8062803
true,2025-01-26T16:32:44.982650774+09:00,2025-01-26T16:32:45.165271872+09:00,392,182,200,25345977.835316475,26696889.998596944,8758256.26680656,25013636.3766765,<nil>,76564617.26381308,23086391.74209574,25094342.46435563,10700177.18333733,<nil>,20133420.497579224,117835656.98198728
true,2025-01-26T16:32:49.982764882+09:00,2025-01-26T16:32:50.166310281+09:00,393,183,200,32391281.357865542,32188950.173665054,19995873.481294706,32513541.95361617,<nil>,64650876.1749817,26530206.211200304,23805231.030014336,12469978.945124064,<nil>,40305415.70584198,117835656.9819873
true,2025-01-26T16:32:54.980075429+09:00,2025-01-26T16:32:55.159935546+09:00,394,179,200,27141543.734287154,33987538.38268063,20850855.465123426,38528359.5452327,<nil>,60219851.559942454,31523290.63616683,24994921.908980083,8676308.160124598,<nil>,20188997.026110172,70281891.7506445
true,2025-01-26T16:32:59.983325959+09:00,2025-01-26T16:33:00.163689939+09:00,395,180,200,31140168.286105912,22728079.118650172,36579938.903895915,41716295.283639714,<nil>,67010095.238948725,37430492.28828854,26352288.568514097,1285.6866911338614,<nil>,46027746.08306675,57134539.267688125
true,2025-01-26T16:33:04.980073646+09:00,2025-01-26T16:33:05.162084851+09:00,396,182,200,26843396.301244758,15521059.246086696,32505491.02998684,42158217.85537049,<nil>,50904981.15233982,42642403.17773402,21200216.295861486,1285.6866911338614,<nil>,39991740.162316725,57135803.72642401
true,2025-01-26T16:33:09.983408175+09:00,2025-01-26T16:33:10.162961468+09:00,397,179,200,34427244.627235286,24588059.20220562,32327945.49007835,41729749.78911373,<nil>,38786479.72450008,61250167.53197424,8818777.681061381,1056.4201832893352,<nil>,52012080.39409956,66535640.0285492
true,2025-01-26T16:33:14.983286444+09:00,2025-01-26T16:33:15.163699542+09:00,398,180,200,42817660.73492305,36893472.31869531,28554722.004348245,35067348.25965525,<nil>,76978684.50011246,61832716.228199005,6995492.167293988,7340.977305607738,<nil>,52012080.39409956,54583858.32923755
true,2025-01-26T16:33:21.660568385+09:00,2025-01-26T16:33:21.844106445+09:00,399,183,200,41262650.64404281,31924250.30981592,24407345.806530446,35060466.9609889,<nil>,86710065.94421053,39055191.11000697,26128717.738782536,7340.977305607738,<nil>,52692174.2828069,61175901.410702795
true,2025-01-26T16:33:26.661875089+09:00,2025-01-26T16:33:26.841649736+09:00,400,179,200,42886938.140424915,32076341.169257104,34068422.014451176,40469815.71142793,<nil>,93062458.98006773,36883530.36224512,23907993.27218866,9849.862378675938,<nil>,44358276.61213562,61175757.66444773
true,2025-01-26T16:33:31.661704264+09:00,2025-01-26T16:33:31.841804662+09:00,401,180,200,48248794.58763675,25449269.22594447,36382668.63487558,41520140.84366884,<nil>,94287455.15948713,41375195.035812326,26349120.216473933,7894.131162296585,<nil>,46497975.668698475,61176020.320786715
